Godot Engine v4.5.stable.official.876b29033 - https://godotengine.org
Vulkan 1.3.215 - Forward+ - Using Device #0: Intel - Intel(R) UHD Graphics

State changed to: 1
Fajen raw_accel: (-0.012016, -0.090739) | applied: (-0.012016, -0.090739) | virtual_vel: (0.000617, 0.016549) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.011496, -0.086745) | applied: (-0.011496, -0.086745) | virtual_vel: (0.000425, 0.015103) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.010997, -0.082857) | applied: (-0.010997, -0.082857) | virtual_vel: (0.000242, 0.013722) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.010517, -0.079075) | applied: (-0.010517, -0.079075) | virtual_vel: (0.000067, 0.012404) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.010055, -0.075401) | applied: (-0.010055, -0.075401) | virtual_vel: (-0.000101, 0.011148) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.009611, -0.071834) | applied: (-0.009611, -0.071834) | virtual_vel: (-0.000261, 0.00995) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.009185, -0.068373) | applied: (-0.009185, -0.068373) | virtual_vel: (-0.000414, 0.008811) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.008776, -0.065018) | applied: (-0.008776, -0.065018) | virtual_vel: (-0.00056, 0.007727) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.008384, -0.061768) | applied: (-0.008384, -0.061768) | virtual_vel: (-0.0007, 0.006698) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.008008, -0.058624) | applied: (-0.008008, -0.058624) | virtual_vel: (-0.000834, 0.005721) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.007647, -0.055583) | applied: (-0.007647, -0.055583) | virtual_vel: (-0.000961, 0.004794) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.007301, -0.052644) | applied: (-0.007301, -0.052644) | virtual_vel: (-0.001083, 0.003917) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00697, -0.049807) | applied: (-0.00697, -0.049807) | virtual_vel: (-0.001199, 0.003087) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.006653, -0.047071) | applied: (-0.006653, -0.047071) | virtual_vel: (-0.00131, 0.002302) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00635, -0.044432) | applied: (-0.00635, -0.044432) | virtual_vel: (-0.001416, 0.001562) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.006059, -0.041891) | applied: (-0.006059, -0.041891) | virtual_vel: (-0.001517, 0.000863) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.005782, -0.039445) | applied: (-0.005782, -0.039445) | virtual_vel: (-0.001613, 0.000206) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.005517, -0.037093) | applied: (-0.005517, -0.037093) | virtual_vel: (-0.001705, -0.000412) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.005263, -0.034833) | applied: (-0.005263, -0.034833) | virtual_vel: (-0.001793, -0.000993) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.005021, -0.032663) | applied: (-0.005021, -0.032663) | virtual_vel: (-0.001876, -0.001537) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00479, -0.030581) | applied: (-0.00479, -0.030581) | virtual_vel: (-0.001956, -0.002047) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00457, -0.028585) | applied: (-0.00457, -0.028585) | virtual_vel: (-0.002032, -0.002523) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00436, -0.026673) | applied: (-0.00436, -0.026673) | virtual_vel: (-0.002105, -0.002968) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.004159, -0.024844) | applied: (-0.004159, -0.024844) | virtual_vel: (-0.002174, -0.003382) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003968, -0.023095) | applied: (-0.003968, -0.023095) | virtual_vel: (-0.00224, -0.003767) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003787, -0.021424) | applied: (-0.003787, -0.021424) | virtual_vel: (-0.002304, -0.004124) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003613, -0.019829) | applied: (-0.003613, -0.019829) | virtual_vel: (-0.002364, -0.004454) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003449, -0.018307) | applied: (-0.003449, -0.018307) | virtual_vel: (-0.002421, -0.004759) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003292, -0.016858) | applied: (-0.003292, -0.016858) | virtual_vel: (-0.002476, -0.00504) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003143, -0.015479) | applied: (-0.003143, -0.015479) | virtual_vel: (-0.002529, -0.005298) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.003002, -0.014167) | applied: (-0.003002, -0.014167) | virtual_vel: (-0.002579, -0.005534) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002868, -0.012921) | applied: (-0.002868, -0.012921) | virtual_vel: (-0.002626, -0.00575) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00274, -0.011738) | applied: (-0.00274, -0.011738) | virtual_vel: (-0.002672, -0.005945) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002619, -0.010617) | applied: (-0.002619, -0.010617) | virtual_vel: (-0.002716, -0.006122) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002505, -0.009555) | applied: (-0.002505, -0.009555) | virtual_vel: (-0.002757, -0.006282) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002396, -0.008551) | applied: (-0.002396, -0.008551) | virtual_vel: (-0.002797, -0.006424) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002293, -0.007602) | applied: (-0.002293, -0.007602) | virtual_vel: (-0.002836, -0.006551) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002196, -0.006707) | applied: (-0.002196, -0.006707) | virtual_vel: (-0.002872, -0.006663) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002104, -0.005863) | applied: (-0.002104, -0.005863) | virtual_vel: (-0.002907, -0.00676) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.002017, -0.005069) | applied: (-0.002017, -0.005069) | virtual_vel: (-0.002941, -0.006845) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001935, -0.004322) | applied: (-0.001935, -0.004322) | virtual_vel: (-0.002973, -0.006917) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001857, -0.003622) | applied: (-0.001857, -0.003622) | virtual_vel: (-0.003004, -0.006977) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001784, -0.002965) | applied: (-0.001784, -0.002965) | virtual_vel: (-0.003034, -0.007027) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001715, -0.002351) | applied: (-0.001715, -0.002351) | virtual_vel: (-0.003062, -0.007066) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00165, -0.001778) | applied: (-0.00165, -0.001778) | virtual_vel: (-0.00309, -0.007095) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001589, -0.001244) | applied: (-0.001589, -0.001244) | virtual_vel: (-0.003116, -0.007116) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001531, -0.000747) | applied: (-0.001531, -0.000747) | virtual_vel: (-0.003142, -0.007129) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001477, -0.000285) | applied: (-0.001477, -0.000285) | virtual_vel: (-0.003166, -0.007133) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001426, 0.000142) | applied: (-0.001426, 0.000142) | virtual_vel: (-0.00319, -0.007131) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001379, 0.000537) | applied: (-0.001379, 0.000537) | virtual_vel: (-0.003213, -0.007122) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001334, 0.000901) | applied: (-0.001334, 0.000901) | virtual_vel: (-0.003235, -0.007107) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001292, 0.001235) | applied: (-0.001292, 0.001235) | virtual_vel: (-0.003257, -0.007086) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001253, 0.001541) | applied: (-0.001253, 0.001541) | virtual_vel: (-0.003278, -0.007061) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001217, 0.00182) | applied: (-0.001217, 0.00182) | virtual_vel: (-0.003298, -0.00703) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001183, 0.002073) | applied: (-0.001183, 0.002073) | virtual_vel: (-0.003318, -0.006996) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001151, 0.002302) | applied: (-0.001151, 0.002302) | virtual_vel: (-0.003337, -0.006957) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001122, 0.002509) | applied: (-0.001122, 0.002509) | virtual_vel: (-0.003356, -0.006916) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001095, 0.002693) | applied: (-0.001095, 0.002693) | virtual_vel: (-0.003374, -0.006871) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001069, 0.002857) | applied: (-0.001069, 0.002857) | virtual_vel: (-0.003392, -0.006823) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001046, 0.003001) | applied: (-0.001046, 0.003001) | virtual_vel: (-0.003409, -0.006773) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001024, 0.003127) | applied: (-0.001024, 0.003127) | virtual_vel: (-0.003426, -0.006721) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001005, 0.003236) | applied: (-0.001005, 0.003236) | virtual_vel: (-0.003443, -0.006667) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000986, 0.003328) | applied: (-0.000986, 0.003328) | virtual_vel: (-0.00346, -0.006612) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00097, 0.003405) | applied: (-0.00097, 0.003405) | virtual_vel: (-0.003476, -0.006555) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000954, 0.003468) | applied: (-0.000954, 0.003468) | virtual_vel: (-0.003492, -0.006497) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000941, 0.003517) | applied: (-0.000941, 0.003517) | virtual_vel: (-0.003507, -0.006438) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000928, 0.003553) | applied: (-0.000928, 0.003553) | virtual_vel: (-0.003523, -0.006379) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000917, 0.003577) | applied: (-0.000917, 0.003577) | virtual_vel: (-0.003538, -0.00632) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000907, 0.00359) | applied: (-0.000907, 0.00359) | virtual_vel: (-0.003553, -0.00626) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000898, 0.003594) | applied: (-0.000898, 0.003594) | virtual_vel: (-0.003568, -0.0062) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00089, 0.003587) | applied: (-0.00089, 0.003587) | virtual_vel: (-0.003583, -0.00614) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000883, 0.003572) | applied: (-0.000883, 0.003572) | virtual_vel: (-0.003598, -0.006081) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000877, 0.003548) | applied: (-0.000877, 0.003548) | virtual_vel: (-0.003612, -0.006021) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000872, 0.003517) | applied: (-0.000872, 0.003517) | virtual_vel: (-0.003627, -0.005963) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000868, 0.003479) | applied: (-0.000868, 0.003479) | virtual_vel: (-0.003641, -0.005905) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000864, 0.003434) | applied: (-0.000864, 0.003434) | virtual_vel: (-0.003656, -0.005848) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000861, 0.003384) | applied: (-0.000861, 0.003384) | virtual_vel: (-0.00367, -0.005791) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000859, 0.003328) | applied: (-0.000859, 0.003328) | virtual_vel: (-0.003684, -0.005736) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000858, 0.003267) | applied: (-0.000858, 0.003267) | virtual_vel: (-0.003699, -0.005681) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000857, 0.003203) | applied: (-0.000857, 0.003203) | virtual_vel: (-0.003713, -0.005628) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000857, 0.003134) | applied: (-0.000857, 0.003134) | virtual_vel: (-0.003727, -0.005576) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000858, 0.003061) | applied: (-0.000858, 0.003061) | virtual_vel: (-0.003742, -0.005525) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000858, 0.002986) | applied: (-0.000858, 0.002986) | virtual_vel: (-0.003756, -0.005475) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00086, 0.002908) | applied: (-0.00086, 0.002908) | virtual_vel: (-0.00377, -0.005426) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000862, 0.002827) | applied: (-0.000862, 0.002827) | virtual_vel: (-0.003785, -0.005379) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000864, 0.002745) | applied: (-0.000864, 0.002745) | virtual_vel: (-0.003799, -0.005334) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000867, 0.002661) | applied: (-0.000867, 0.002661) | virtual_vel: (-0.003813, -0.005289) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00087, 0.002575) | applied: (-0.00087, 0.002575) | virtual_vel: (-0.003828, -0.005246) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000874, 0.002488) | applied: (-0.000874, 0.002488) | virtual_vel: (-0.003842, -0.005205) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000877, 0.002401) | applied: (-0.000877, 0.002401) | virtual_vel: (-0.003857, -0.005165) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000882, 0.002312) | applied: (-0.000882, 0.002312) | virtual_vel: (-0.003872, -0.005126) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000886, 0.002224) | applied: (-0.000886, 0.002224) | virtual_vel: (-0.003887, -0.005089) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000891, 0.002135) | applied: (-0.000891, 0.002135) | virtual_vel: (-0.003901, -0.005054) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000896, 0.002046) | applied: (-0.000896, 0.002046) | virtual_vel: (-0.003916, -0.00502) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000901, 0.001957) | applied: (-0.000901, 0.001957) | virtual_vel: (-0.003931, -0.004987) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000907, 0.001869) | applied: (-0.000907, 0.001869) | virtual_vel: (-0.003946, -0.004956) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000913, 0.001781) | applied: (-0.000913, 0.001781) | virtual_vel: (-0.003962, -0.004926) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000919, 0.001694) | applied: (-0.000919, 0.001694) | virtual_vel: (-0.003977, -0.004898) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000925, 0.001608) | applied: (-0.000925, 0.001608) | virtual_vel: (-0.003992, -0.004871) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000931, 0.001522) | applied: (-0.000931, 0.001522) | virtual_vel: (-0.004008, -0.004846) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000938, 0.001438) | applied: (-0.000938, 0.001438) | virtual_vel: (-0.004023, -0.004822) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000944, 0.001354) | applied: (-0.000944, 0.001354) | virtual_vel: (-0.004039, -0.004799) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000951, 0.001272) | applied: (-0.000951, 0.001272) | virtual_vel: (-0.004055, -0.004778) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000958, 0.001191) | applied: (-0.000958, 0.001191) | virtual_vel: (-0.004071, -0.004758) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000966, 0.001111) | applied: (-0.000966, 0.001111) | virtual_vel: (-0.004087, -0.00474) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000973, 0.001033) | applied: (-0.000973, 0.001033) | virtual_vel: (-0.004103, -0.004722) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00098, 0.000956) | applied: (-0.00098, 0.000956) | virtual_vel: (-0.00412, -0.004706) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000988, 0.000881) | applied: (-0.000988, 0.000881) | virtual_vel: (-0.004136, -0.004692) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.000996, 0.000808) | applied: (-0.000996, 0.000808) | virtual_vel: (-0.004153, -0.004678) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001003, 0.000735) | applied: (-0.001003, 0.000735) | virtual_vel: (-0.004169, -0.004666) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001011, 0.000665) | applied: (-0.001011, 0.000665) | virtual_vel: (-0.004186, -0.004655) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001019, 0.000596) | applied: (-0.001019, 0.000596) | virtual_vel: (-0.004203, -0.004645) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001028, 0.000529) | applied: (-0.001028, 0.000529) | virtual_vel: (-0.00422, -0.004636) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001036, 0.000463) | applied: (-0.001036, 0.000463) | virtual_vel: (-0.004238, -0.004628) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001044, 0.000399) | applied: (-0.001044, 0.000399) | virtual_vel: (-0.004255, -0.004622) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001053, 0.000337) | applied: (-0.001053, 0.000337) | virtual_vel: (-0.004273, -0.004616) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001061, 0.000277) | applied: (-0.001061, 0.000277) | virtual_vel: (-0.00429, -0.004612) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00107, 0.000218) | applied: (-0.00107, 0.000218) | virtual_vel: (-0.004308, -0.004608) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001078, 0.000161) | applied: (-0.001078, 0.000161) | virtual_vel: (-0.004326, -0.004605) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001087, 0.000105) | applied: (-0.001087, 0.000105) | virtual_vel: (-0.004344, -0.004604) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001096, 0.000051) | applied: (-0.001096, 0.000051) | virtual_vel: (-0.004363, -0.004603) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001105, -0.000001) | applied: (-0.001105, -0.000001) | virtual_vel: (-0.004381, -0.004603) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001114, -0.000052) | applied: (-0.001114, -0.000052) | virtual_vel: (-0.0044, -0.004604) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001123, -0.000101) | applied: (-0.001123, -0.000101) | virtual_vel: (-0.004418, -0.004605) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001132, -0.000149) | applied: (-0.001132, -0.000149) | virtual_vel: (-0.004437, -0.004608) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001141, -0.000195) | applied: (-0.001141, -0.000195) | virtual_vel: (-0.004456, -0.004611) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001151, -0.00024) | applied: (-0.001151, -0.00024) | virtual_vel: (-0.004475, -0.004615) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00116, -0.000283) | applied: (-0.00116, -0.000283) | virtual_vel: (-0.004495, -0.00462) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001169, -0.000325) | applied: (-0.001169, -0.000325) | virtual_vel: (-0.004514, -0.004625) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001179, -0.000365) | applied: (-0.001179, -0.000365) | virtual_vel: (-0.004534, -0.004631) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001188, -0.000404) | applied: (-0.001188, -0.000404) | virtual_vel: (-0.004554, -0.004638) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001198, -0.000442) | applied: (-0.001198, -0.000442) | virtual_vel: (-0.004574, -0.004645) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001208, -0.000478) | applied: (-0.001208, -0.000478) | virtual_vel: (-0.004594, -0.004653) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001218, -0.000513) | applied: (-0.001218, -0.000513) | virtual_vel: (-0.004614, -0.004662) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001228, -0.000547) | applied: (-0.001228, -0.000547) | virtual_vel: (-0.004634, -0.004671) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001237, -0.000579) | applied: (-0.001237, -0.000579) | virtual_vel: (-0.004655, -0.004681) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001247, -0.000611) | applied: (-0.001247, -0.000611) | virtual_vel: (-0.004676, -0.004691) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001258, -0.000641) | applied: (-0.001258, -0.000641) | virtual_vel: (-0.004697, -0.004701) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001268, -0.000671) | applied: (-0.001268, -0.000671) | virtual_vel: (-0.004718, -0.004713) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001278, -0.000699) | applied: (-0.001278, -0.000699) | virtual_vel: (-0.004739, -0.004724) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001288, -0.000726) | applied: (-0.001288, -0.000726) | virtual_vel: (-0.004761, -0.004736) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001299, -0.000753) | applied: (-0.001299, -0.000753) | virtual_vel: (-0.004782, -0.004749) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001309, -0.000778) | applied: (-0.001309, -0.000778) | virtual_vel: (-0.004804, -0.004762) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.00132, -0.000802) | applied: (-0.00132, -0.000802) | virtual_vel: (-0.004826, -0.004775) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001331, -0.000826) | applied: (-0.001331, -0.000826) | virtual_vel: (-0.004848, -0.004789) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001341, -0.000849) | applied: (-0.001341, -0.000849) | virtual_vel: (-0.004871, -0.004803) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001352, -0.000871) | applied: (-0.001352, -0.000871) | virtual_vel: (-0.004893, -0.004818) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001363, -0.000892) | applied: (-0.001363, -0.000892) | virtual_vel: (-0.004916, -0.004833) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001374, -0.000912) | applied: (-0.001374, -0.000912) | virtual_vel: (-0.004939, -0.004848) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001385, -0.000932) | applied: (-0.001385, -0.000932) | virtual_vel: (-0.004962, -0.004863) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001396, -0.000951) | applied: (-0.001396, -0.000951) | virtual_vel: (-0.004985, -0.004879) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001408, -0.000969) | applied: (-0.001408, -0.000969) | virtual_vel: (-0.005009, -0.004895) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001419, -0.000987) | applied: (-0.001419, -0.000987) | virtual_vel: (-0.005032, -0.004912) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001431, -0.001005) | applied: (-0.001431, -0.001005) | virtual_vel: (-0.005056, -0.004928) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001442, -0.001021) | applied: (-0.001442, -0.001021) | virtual_vel: (-0.00508, -0.004945) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001454, -0.001037) | applied: (-0.001454, -0.001037) | virtual_vel: (-0.005104, -0.004963) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001466, -0.001053) | applied: (-0.001466, -0.001053) | virtual_vel: (-0.005129, -0.00498) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001477, -0.001068) | applied: (-0.001477, -0.001068) | virtual_vel: (-0.005153, -0.004998) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001489, -0.001083) | applied: (-0.001489, -0.001083) | virtual_vel: (-0.005178, -0.005016) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001501, -0.001098) | applied: (-0.001501, -0.001098) | virtual_vel: (-0.005203, -0.005034) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001514, -0.001112) | applied: (-0.001514, -0.001112) | virtual_vel: (-0.005229, -0.005053) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001526, -0.001125) | applied: (-0.001526, -0.001125) | virtual_vel: (-0.005254, -0.005072) | repulsion: 0.0 | danger_throttle: 1.0
Fajen raw_accel: (-0.001538, -0.001139) | applied: (-0.001538, -0.001139) | virtual_vel: (-0.00528, -0.005091) | repulsion: 0.0 | danger_throttle: 1.0
